#%guid=159a7979-77e1-4694-1448-80b0244789a7
#%affymetrix-algorithm-param-apt-engine=ProbesetSummarizeEngine
#%affymetrix-algorithm-param-apt-program-name=apt-probeset-summarize
#%affymetrix-algorithm-param-apt-command-line=../apt/bin/apt-probeset-summarize -a dabg -c /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.clf -p /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.pgf -b /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.antigenomic.bgp -m /storage/brno3-cerit/home/gumus/moex/moex2010/lists/mps/core/core00.mps -o /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_random/DABG/M_KID_DABG/core00.mps --kill-list /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/random.kill --qc-probesets /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.qcc --temp-dir /scratch/gumus/job_853334.wagap.cerit-sc.cz/data/core00.mps /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1006KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1024KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1026KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1040KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1042KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1132KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1175KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1244KID.CEL
#%affymetrix-algorithm-param-apt-exec-guid=6dafa9dd-b849-489d-b967-50c7e7e3d6f1
#%affymetrix-algorithm-param-apt-analysis-guid=1da4bc36-f416-40d7-7613-a170eea18e9a
#%affymetrix-algorithm-param-apt-time-str=Tue Aug 11 13:31:33 2015
#%affymetrix-algorithm-param-apt-version=1.16.0 svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M na
#%affymetrix-algorithm-param-apt-cvs-id=svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M
#%affymetrix-algorithm-param-apt-free-mem=501135000371
#%affymetrix-algorithm-param-apt-opt-do-ps-names=false
#%affymetrix-algorithm-param-apt-opt-chip-type=MoEx-1_0-st-v1
#%affymetrix-algorithm-param-apt-opt-probe-count=6553600
#%affymetrix-algorithm-param-apt-opt-force=false
#%affymetrix-algorithm-param-apt-opt-precision=5
#%affymetrix-algorithm-param-apt-opt-out-dir=/storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_random/DABG/M_KID_DABG/core00.mps
#%affymetrix-algorithm-param-apt-opt-cc-expr-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cc-md-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-xda-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cdf-file=
#%affymetrix-algorithm-param-apt-opt-spf-file=
#%affymetrix-algorithm-param-apt-opt-pgf-file=MoEx-1_0-st-v1.r2.pgf
#%affymetrix-algorithm-param-apt-opt-clf-file=MoEx-1_0-st-v1.r2.clf
#%affymetrix-algorithm-param-apt-opt-bgp-file=MoEx-1_0-st-v1.r2.antigenomic.bgp
#%affymetrix-algorithm-param-apt-opt-ps-list-file=
#%affymetrix-algorithm-param-apt-opt-meta-ps-file=core00.mps
#%affymetrix-algorithm-param-apt-opt-qc-groups-file=MoEx-1_0-st-v1.r2.qcc
#%affymetrix-algorithm-param-apt-opt-kill-list=random.kill
#%affymetrix-algorithm-param-apt-opt-temp-dir=/scratch/gumus/job_853334.wagap.cerit-sc.cz/data/core00.mps
#%affymetrix-algorithm-param-apt-opt-use-disk=true
#%affymetrix-algorithm-param-apt-opt-diskCache=50
#%affymetrix-algorithm-param-apt-opt-cel-count=8
#%affymetrix-algorithm-param-apt-opt-cel-1=M1006KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-2=M1024KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-3=M1026KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-4=M1040KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-5=M1042KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-6=M1132KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-7=M1175KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-8=M1244KID.CEL
#%affymetrix-algorithm-param-apt-opt-analysis-name=dabg
#%affymetrix-algorithm-param-apt-opt-set-analysis-name=
#%affymetrix-algorithm-param-apt-opt-analysis-spec=pm-only,dabg.chisq=true.usepercentile=false.percentile=0.25.neglog10=false.adjust-dof=0.subsetmd5=53769c813c2388062aa51d8b8452a850,expr.genotype=false.strand=false.allele-a=false
#%affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%affymetrix-algorithm-param-apt-opt-do-residuals=false
#%affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%affymetrix-algorithm-param-apt-opt-write-sketch=false
#%affymetrix-algorithm-param-apt-opt-reference-profile-file=
#%affymetrix-algorithm-param-apt-opt-write-profile=false
#%affymetrix-algorithm-param-quantification-name=dabg
#%affymetrix-algorithm-param-quantification-version=2.0
#%affymetrix-algorithm-param-quantification-scale=p-value
#%affymetrix-algorithm-param-quantification-type=detection
#%affymetrix-algorithm-param-apt-engine=ProbesetSummarizeEngine
#%affymetrix-algorithm-param-apt-program-name=apt-probeset-summarize
#%affymetrix-algorithm-param-apt-command-line=../apt/bin/apt-probeset-summarize -a dabg -c /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.clf -p /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.pgf -b /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.antigenomic.bgp -m /storage/brno3-cerit/home/gumus/moex/moex2010/lists/mps/core/core00.mps -o /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_random/DABG/M_KID_DABG/core00.mps --kill-list /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/random.kill --qc-probesets /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.qcc --temp-dir /scratch/gumus/job_853334.wagap.cerit-sc.cz/data/core00.mps /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1006KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1024KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1026KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1040KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1042KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1132KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1175KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1244KID.CEL
#%affymetrix-algorithm-param-apt-exec-guid=6dafa9dd-b849-489d-b967-50c7e7e3d6f1
#%affymetrix-algorithm-param-apt-analysis-guid=1da4bc36-f416-40d7-7613-a170eea18e9a
#%affymetrix-algorithm-param-apt-time-str=Tue Aug 11 13:31:33 2015
#%affymetrix-algorithm-param-apt-version=1.16.0 svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M na
#%affymetrix-algorithm-param-apt-cvs-id=svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M
#%affymetrix-algorithm-param-apt-free-mem=501135000371
#%affymetrix-algorithm-param-apt-opt-do-ps-names=false
#%affymetrix-algorithm-param-apt-opt-chip-type=MoEx-1_0-st-v1
#%affymetrix-algorithm-param-apt-opt-probe-count=6553600
#%affymetrix-algorithm-param-apt-opt-force=false
#%affymetrix-algorithm-param-apt-opt-precision=5
#%affymetrix-algorithm-param-apt-opt-out-dir=/storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_random/DABG/M_KID_DABG/core00.mps
#%affymetrix-algorithm-param-apt-opt-cc-expr-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cc-md-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-xda-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cdf-file=
#%affymetrix-algorithm-param-apt-opt-spf-file=
#%affymetrix-algorithm-param-apt-opt-pgf-file=MoEx-1_0-st-v1.r2.pgf
#%affymetrix-algorithm-param-apt-opt-clf-file=MoEx-1_0-st-v1.r2.clf
#%affymetrix-algorithm-param-apt-opt-bgp-file=MoEx-1_0-st-v1.r2.antigenomic.bgp
#%affymetrix-algorithm-param-apt-opt-ps-list-file=
#%affymetrix-algorithm-param-apt-opt-meta-ps-file=core00.mps
#%affymetrix-algorithm-param-apt-opt-qc-groups-file=MoEx-1_0-st-v1.r2.qcc
#%affymetrix-algorithm-param-apt-opt-kill-list=random.kill
#%affymetrix-algorithm-param-apt-opt-temp-dir=/scratch/gumus/job_853334.wagap.cerit-sc.cz/data/core00.mps
#%affymetrix-algorithm-param-apt-opt-use-disk=true
#%affymetrix-algorithm-param-apt-opt-diskCache=50
#%affymetrix-algorithm-param-apt-opt-cel-count=8
#%affymetrix-algorithm-param-apt-opt-cel-1=M1006KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-2=M1024KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-3=M1026KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-4=M1040KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-5=M1042KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-6=M1132KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-7=M1175KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-8=M1244KID.CEL
#%affymetrix-algorithm-param-apt-opt-analysis-name=dabg
#%affymetrix-algorithm-param-apt-opt-set-analysis-name=
#%affymetrix-algorithm-param-apt-opt-analysis-spec=pm-only,dabg.chisq=true.usepercentile=false.percentile=0.25.neglog10=false.adjust-dof=0.subsetmd5=53769c813c2388062aa51d8b8452a850,expr.genotype=false.strand=false.allele-a=false
#%affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%affymetrix-algorithm-param-apt-opt-do-residuals=false
#%affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%affymetrix-algorithm-param-apt-opt-write-sketch=false
#%affymetrix-algorithm-param-apt-opt-reference-profile-file=
#%affymetrix-algorithm-param-apt-opt-write-profile=false
#%affymetrix-algorithm-param-quantification-name=dabg
#%affymetrix-algorithm-param-quantification-version=2.0
#%affymetrix-algorithm-param-quantification-scale=p-value
#%affymetrix-algorithm-param-quantification-type=detection
probeset_id	M1006KID.CEL	M1024KID.CEL	M1026KID.CEL	M1040KID.CEL	M1042KID.CEL	M1132KID.CEL	M1175KID.CEL	M1244KID.CEL
6848511	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6864895	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6766590	0.92834	0.22935	0.33157	0.70995	0.64813	0.39402	0.15140	0.15768
6914045	0.21790	0.07690	0.46501	0.41561	0.33208	0.06144	0.20475	0.05006
6963197	0.01891	0.01205	0.03518	0.02562	0.02076	0.00164	0.01111	0.01049
6766588	0.68719	0.71783	0.52839	0.44424	0.50446	0.17962	0.36151	0.29544
6995964	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6766587	0.16436	0.07286	0.18081	0.72620	0.67658	0.22649	0.37571	0.19649
6815739	0.00040	0.00011	0.00590	0.00273	0.00008	0.00195	0.02069	0.00000
6766586	0.00428	0.00023	0.00072	0.00113	0.00179	0.00023	0.00022	0.01316
7012346	0.18740	0.18804	0.20821	0.28784	0.12265	0.12839	0.25320	0.23291
6766585	0.17516	0.02259	0.16447	0.02663	0.08906	0.06945	0.15721	0.21655
6848505	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6766584	0.24871	0.19270	0.10341	0.08590	0.37769	0.28997	0.11999	0.10295
6848504	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6979576	0.25568	0.07797	0.08468	0.15702	0.05335	0.08080	0.12147	0.10388
6995960	0.00123	0.00029	0.00019	0.00006	0.00005	0.00002	0.00037	0.00152
6766583	0.11481	0.03679	0.24817	0.40188	0.24333	0.44100	0.36837	0.47935
6963191	0.01891	0.02882	0.03391	0.03055	0.06243	0.02368	0.04987	0.04168
6979575	0.00357	0.00014	0.00023	0.00054	0.00033	0.00040	0.00162	0.00062
6766581	0.21881	0.05081	0.57430	0.39424	0.90849	0.06821	0.07674	0.81215
6815733	0.03094	0.01212	0.07101	0.17600	0.29038	0.20798	0.10642	0.05009
6832117	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
7012341	0.02980	0.06708	0.21927	0.31049	0.46120	0.00421	0.01438	0.05901
6766580	0.00023	0.00000	0.00017	0.00089	0.00032	0.00008	0.00291	0.00480
6963188	0.03458	0.01163	0.02922	0.02191	0.00904	0.02917	0.06473	0.01336
6995956	0.00004	0.00010	0.00001	0.00015	0.00002	0.00037	0.00013	0.00007
6766579	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6832115	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6881267	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6946802	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6979570	0.25915	0.16869	0.38999	0.28301	0.05964	0.17041	0.06625	0.18112
6766577	0.11036	0.00335	0.00488	0.00889	0.05362	0.07113	0.14748	0.00385
6782959	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6782958	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6815726	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6995950	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000
6914029	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6832107	0.00275	0.00016	0.00104	0.00011	0.00037	0.00041	0.00155	0.00096
6881259	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6946795	0.00155	0.00893	0.01391	0.10920	0.08382	0.00723	0.00473	0.01273
6963178	0.00101	0.00037	0.00017	0.00010	0.00171	0.00007	0.00040	0.00008
6832105	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6979559	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963173	0.03855	0.03291	0.00106	0.07047	0.46929	0.00695	0.07833	0.20106
6881252	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6979556	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963171	0.38919	0.55005	0.39903	0.20440	0.05720	0.02760	0.19329	0.07883
6995938	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000
6881249	0.07248	0.03318	0.11909	0.33741	0.03386	0.13187	0.10279	0.12736
6946785	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963168	0.04368	0.06786	0.02247	0.04527	0.29750	0.01213	0.02497	0.01932
6848479	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6832094	0.01279	0.01522	0.00019	0.13135	0.01737	0.24662	0.00087	0.02062
6963165	0.57210	0.21881	0.26732	0.40325	0.60303	0.59104	0.13278	0.15207
6815708	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6832092	0.09506	0.00141	0.00151	0.00001	0.00155	0.02489	0.00858	0.04810
6897627	0.02914	0.02728	0.06232	0.06438	0.34584	0.01522	0.10861	0.14572
6963163	0.12758	0.17094	0.01350	0.24513	0.02190	0.08434	0.40411	0.12359
6914010	0.00001	0.00051	0.00002	0.00012	0.00006	0.00008	0.00024	0.00001
6946778	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6914009	0.00236	0.00004	0.00009	0.00012	0.00059	0.00001	0.00005	0.00385
6914007	0.00054	0.00002	0.01547	0.00407	0.00290	0.00122	0.00167	0.04648
6979543	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6995927	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6815702	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6832086	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6914006	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6881237	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963156	0.07956	0.09737	0.40673	0.23850	0.30041	0.13543	0.38725	0.55174
6995924	0.03261	0.00538	0.05548	0.19741	0.33337	0.04098	0.02203	0.01828
6815698	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6995922	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963153	0.10422	0.15118	0.62872	0.00302	0.06323	0.21334	0.10827	0.11450
7012305	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6832079	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6881231	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6930383	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6832078	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963150	0.02960	0.02553	0.05695	0.28080	0.04956	0.04585	0.02970	0.01145
6995918	0.06161	0.05184	0.02880	0.03827	0.23169	0.03040	0.05944	0.00765
6963149	0.53760	0.39983	0.11697	0.90820	0.49057	0.24592	0.18891	0.39867
6963148	0.45183	0.17833	0.61753	0.10092	0.77600	0.49959	0.36700	0.31778
6782921	0.00069	0.00002	0.03397	0.00816	0.00106	0.00036	0.00120	0.00046
6963145	0.00451	0.00791	0.03605	0.05023	0.04795	0.00125	0.03731	0.02796
6946760	0.05049	0.00917	0.01611	0.01716	0.05699	0.06143	0.09373	0.04406
6963144	0.02088	0.00438	0.00995	0.00552	0.02195	0.00564	0.00389	0.00629
6995912	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6782919	0.00000	0.00343	0.00000	0.00083	0.00000	0.12322	0.00837	0.00000
6815687	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6946759	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963143	0.14788	0.29066	0.13266	0.17637	0.03619	0.12881	0.14779	0.23204
6979527	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6782918	0.00567	0.02898	0.00001	0.02618	0.00002	0.04429	0.00594	0.00110
6750149	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6782917	0.00000	0.00001	0.00000	0.00001	0.00000	0.00000	0.00007	0.00000
6864837	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6782916	0.00046	0.00112	0.00002	0.00026	0.00509	0.00041	0.00843	0.00003
6782915	0.00000	0.00017	0.00000	0.00002	0.00000	0.00001	0.00000	0.00000
6930371	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6815682	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6913985	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963137	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6979520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6750143	0.01535	0.01394	0.00291	0.02022	0.08876	0.00398	0.00170	0.01337
6897599	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6979519	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6897598	0.00481	0.00029	0.00085	0.00000	0.00000	0.00005	0.00003	0.00096
6913982	0.00012	0.00021	0.00013	0.00012	0.00261	0.00002	0.00012	0.00001
6946750	0.00621	0.00187	0.00039	0.00832	0.00289	0.02550	0.04690	0.00645
6946749	0.00001	0.00776	0.00009	0.00016	0.00005	0.00514	0.00684	0.00000
6963131	0.06748	0.09624	0.04664	0.18498	0.04730	0.09782	0.06922	0.09764
6979515	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6995899	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963130	0.08410	0.14614	0.18228	0.05128	0.17437	0.09765	0.15164	0.22706
6995898	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6897593	0.00000	0.00000	0.01425	0.00000	0.00000	0.00000	0.00026	0.00000
6930361	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963129	0.23033	0.14175	0.35265	0.14951	0.40084	0.13195	0.25077	0.21414
6897592	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6946744	0.00341	0.04417	0.03259	0.02054	0.05132	0.03344	0.00799	0.08660
6963128	0.08161	0.03409	0.05992	0.06715	0.02893	0.05785	0.07231	0.14050
6913975	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963126	0.06361	0.00708	0.03344	0.07482	0.30994	0.03531	0.03657	0.07577
6881205	0.07151	0.05503	0.21264	0.23888	0.20506	0.05685	0.07543	0.11694
6963125	0.00796	0.00680	0.04004	0.01037	0.14426	0.01361	0.00261	0.01509
6881204	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
6963124	0.04008	0.00056	0.05299	0.01980	0.02865	0.01153	0.09460	0.05192
