#%guid=0554f849-1964-4237-6e0f-921f6823bb6a
#%affymetrix-algorithm-param-apt-engine=ProbesetSummarizeEngine
#%affymetrix-algorithm-param-apt-program-name=apt-probeset-summarize
#%affymetrix-algorithm-param-apt-command-line=../apt/bin/apt-probeset-summarize -a quant-norm.sketch=0.bioc=false,pm-gcbg,plier -c /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.clf -p /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.pgf -b /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.antigenomic.bgp -m /storage/brno3-cerit/home/gumus/moex/moex2010/lists/mps/core/core00.mps -o /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/PLIER/D_KID_PLIER/core00.mps --kill-list /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/probes.kill --qc-probesets /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.qcc --temp-dir /scratch/gumus/job_853123.wagap.cerit-sc.cz/data/core00.mps /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1062KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1100KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1102KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1120KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1122KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1155KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1302KID.CEL
#%affymetrix-algorithm-param-apt-exec-guid=1ea18a5f-fdb1-4d20-2eb7-b48bcedb12c0
#%affymetrix-algorithm-param-apt-analysis-guid=231df5a9-54d6-4f9d-4f0b-8b365aca0498
#%affymetrix-algorithm-param-apt-time-str=Tue Aug 11 12:46:58 2015
#%affymetrix-algorithm-param-apt-version=1.16.0 svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M na
#%affymetrix-algorithm-param-apt-cvs-id=svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M
#%affymetrix-algorithm-param-apt-free-mem=376692393574
#%affymetrix-algorithm-param-apt-opt-do-ps-names=false
#%affymetrix-algorithm-param-apt-opt-chip-type=MoEx-1_0-st-v1
#%affymetrix-algorithm-param-apt-opt-probe-count=6553600
#%affymetrix-algorithm-param-apt-opt-force=false
#%affymetrix-algorithm-param-apt-opt-precision=5
#%affymetrix-algorithm-param-apt-opt-out-dir=/storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/PLIER/D_KID_PLIER/core00.mps
#%affymetrix-algorithm-param-apt-opt-cc-expr-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cc-md-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-xda-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cdf-file=
#%affymetrix-algorithm-param-apt-opt-spf-file=
#%affymetrix-algorithm-param-apt-opt-pgf-file=MoEx-1_0-st-v1.r2.pgf
#%affymetrix-algorithm-param-apt-opt-clf-file=MoEx-1_0-st-v1.r2.clf
#%affymetrix-algorithm-param-apt-opt-bgp-file=MoEx-1_0-st-v1.r2.antigenomic.bgp
#%affymetrix-algorithm-param-apt-opt-ps-list-file=
#%affymetrix-algorithm-param-apt-opt-meta-ps-file=core00.mps
#%affymetrix-algorithm-param-apt-opt-qc-groups-file=MoEx-1_0-st-v1.r2.qcc
#%affymetrix-algorithm-param-apt-opt-kill-list=probes.kill
#%affymetrix-algorithm-param-apt-opt-temp-dir=/scratch/gumus/job_853123.wagap.cerit-sc.cz/data/core00.mps
#%affymetrix-algorithm-param-apt-opt-use-disk=true
#%affymetrix-algorithm-param-apt-opt-diskCache=50
#%affymetrix-algorithm-param-apt-opt-cel-count=7
#%affymetrix-algorithm-param-apt-opt-cel-1=D1062KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-2=D1100KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-3=D1102KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-4=D1120KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-5=D1122KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-6=D1155KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-7=D1302KID.CEL
#%affymetrix-algorithm-param-apt-opt-analysis-name=quant-norm.pm-gcbg.plier
#%affymetrix-algorithm-param-apt-opt-set-analysis-name=
#%affymetrix-algorithm-param-apt-opt-analysis-spec=quant-norm.sketch=0.bioc=false.lowprecision=false.usepm=false.target=0.doavg=false.subsetmd5=d41d8cd98f00b204e9800998ecf8427e,pm-gcbg.subsetmd5=53769c813c2388062aa51d8b8452a850,plier.optmethod=0.atten=0.005.InitAugmentation=0.1.InitDefaultFeatureResponse=1.0.InitDefaultTargetResponse=1.0.SeaOptConvergence=0.000001.SeaOptIteration=2000.PlierGmCutoff=0.15.PlierDifferentialFeaturePenalty=0.001.PlierDifferentialTargetPenalty=0.000001.PlierUseMMLikelihood=true.PlierUseInputModel=false.PlierFitFeatureResponse=true.PlierOptConvergence=0.000001.PlierOptIteration=3000.PlierOptDropMax=3.0.PlierOptLambdaLimit=0.01.PlierOptOptimizationMethod=0.PlierOptBalanceMethod=0.FixPrecomputed=true.NumericalTolerance=0.1.SafetyZero=0.000001.FixFeatureEffect=false,expr.genotype=false.strand=false.allele-a=false
#%affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%affymetrix-algorithm-param-apt-opt-do-residuals=false
#%affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%affymetrix-algorithm-param-apt-opt-write-sketch=false
#%affymetrix-algorithm-param-apt-opt-reference-profile-file=
#%affymetrix-algorithm-param-apt-opt-write-profile=false
#%affymetrix-algorithm-param-quantification-name=plier
#%affymetrix-algorithm-param-quantification-version=2.0
#%affymetrix-algorithm-param-quantification-scale=linear
#%affymetrix-algorithm-param-quantification-type=signal
#%affymetrix-algorithm-param-apt-engine=ProbesetSummarizeEngine
#%affymetrix-algorithm-param-apt-program-name=apt-probeset-summarize
#%affymetrix-algorithm-param-apt-command-line=../apt/bin/apt-probeset-summarize -a quant-norm.sketch=0.bioc=false,pm-gcbg,plier -c /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.clf -p /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.pgf -b /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.antigenomic.bgp -m /storage/brno3-cerit/home/gumus/moex/moex2010/lists/mps/core/core00.mps -o /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/PLIER/D_KID_PLIER/core00.mps --kill-list /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/probes.kill --qc-probesets /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.qcc --temp-dir /scratch/gumus/job_853123.wagap.cerit-sc.cz/data/core00.mps /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1062KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1100KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1102KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1120KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1122KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1155KID.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/D1302KID.CEL
#%affymetrix-algorithm-param-apt-exec-guid=1ea18a5f-fdb1-4d20-2eb7-b48bcedb12c0
#%affymetrix-algorithm-param-apt-analysis-guid=231df5a9-54d6-4f9d-4f0b-8b365aca0498
#%affymetrix-algorithm-param-apt-time-str=Tue Aug 11 12:46:58 2015
#%affymetrix-algorithm-param-apt-version=1.16.0 svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M na
#%affymetrix-algorithm-param-apt-cvs-id=svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M
#%affymetrix-algorithm-param-apt-free-mem=376692393574
#%affymetrix-algorithm-param-apt-opt-do-ps-names=false
#%affymetrix-algorithm-param-apt-opt-chip-type=MoEx-1_0-st-v1
#%affymetrix-algorithm-param-apt-opt-probe-count=6553600
#%affymetrix-algorithm-param-apt-opt-force=false
#%affymetrix-algorithm-param-apt-opt-precision=5
#%affymetrix-algorithm-param-apt-opt-out-dir=/storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/PLIER/D_KID_PLIER/core00.mps
#%affymetrix-algorithm-param-apt-opt-cc-expr-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cc-md-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-xda-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cdf-file=
#%affymetrix-algorithm-param-apt-opt-spf-file=
#%affymetrix-algorithm-param-apt-opt-pgf-file=MoEx-1_0-st-v1.r2.pgf
#%affymetrix-algorithm-param-apt-opt-clf-file=MoEx-1_0-st-v1.r2.clf
#%affymetrix-algorithm-param-apt-opt-bgp-file=MoEx-1_0-st-v1.r2.antigenomic.bgp
#%affymetrix-algorithm-param-apt-opt-ps-list-file=
#%affymetrix-algorithm-param-apt-opt-meta-ps-file=core00.mps
#%affymetrix-algorithm-param-apt-opt-qc-groups-file=MoEx-1_0-st-v1.r2.qcc
#%affymetrix-algorithm-param-apt-opt-kill-list=probes.kill
#%affymetrix-algorithm-param-apt-opt-temp-dir=/scratch/gumus/job_853123.wagap.cerit-sc.cz/data/core00.mps
#%affymetrix-algorithm-param-apt-opt-use-disk=true
#%affymetrix-algorithm-param-apt-opt-diskCache=50
#%affymetrix-algorithm-param-apt-opt-cel-count=7
#%affymetrix-algorithm-param-apt-opt-cel-1=D1062KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-2=D1100KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-3=D1102KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-4=D1120KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-5=D1122KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-6=D1155KID.CEL
#%affymetrix-algorithm-param-apt-opt-cel-7=D1302KID.CEL
#%affymetrix-algorithm-param-apt-opt-analysis-name=quant-norm.pm-gcbg.plier
#%affymetrix-algorithm-param-apt-opt-set-analysis-name=
#%affymetrix-algorithm-param-apt-opt-analysis-spec=quant-norm.sketch=0.bioc=false.lowprecision=false.usepm=false.target=0.doavg=false.subsetmd5=d41d8cd98f00b204e9800998ecf8427e,pm-gcbg.subsetmd5=53769c813c2388062aa51d8b8452a850,plier.optmethod=0.atten=0.005.InitAugmentation=0.1.InitDefaultFeatureResponse=1.0.InitDefaultTargetResponse=1.0.SeaOptConvergence=0.000001.SeaOptIteration=2000.PlierGmCutoff=0.15.PlierDifferentialFeaturePenalty=0.001.PlierDifferentialTargetPenalty=0.000001.PlierUseMMLikelihood=true.PlierUseInputModel=false.PlierFitFeatureResponse=true.PlierOptConvergence=0.000001.PlierOptIteration=3000.PlierOptDropMax=3.0.PlierOptLambdaLimit=0.01.PlierOptOptimizationMethod=0.PlierOptBalanceMethod=0.FixPrecomputed=true.NumericalTolerance=0.1.SafetyZero=0.000001.FixFeatureEffect=false,expr.genotype=false.strand=false.allele-a=false
#%affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%affymetrix-algorithm-param-apt-opt-do-residuals=false
#%affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%affymetrix-algorithm-param-apt-opt-write-sketch=false
#%affymetrix-algorithm-param-apt-opt-reference-profile-file=
#%affymetrix-algorithm-param-apt-opt-write-profile=false
#%affymetrix-algorithm-param-quantification-name=plier
#%affymetrix-algorithm-param-quantification-version=2.0
#%affymetrix-algorithm-param-quantification-scale=linear
#%affymetrix-algorithm-param-quantification-type=signal
probeset_id	D1062KID.CEL	D1100KID.CEL	D1102KID.CEL	D1120KID.CEL	D1122KID.CEL	D1155KID.CEL	D1302KID.CEL
6848511	434.38906	612.51785	435.32297	569.98420	585.54971	712.12541	237.69115
6864895	1855.35459	1665.91471	1371.01142	1548.89799	1299.25506	1467.25553	1530.12374
6766590	8.28998	0.00155	0.00599	4.48288	1.28255	0.00094	4.36674
6914045	19.65143	27.12260	22.40861	23.17919	16.15755	13.03971	14.74362
6963197	54.57623	61.25918	66.32708	62.00772	54.58700	56.75197	114.16642
6766588	11.27326	0.36888	0.67072	9.84372	2.37523	4.67307	7.02277
6995964	413.70416	369.02228	274.03603	251.96987	388.95945	332.82526	403.51929
6766587	4.50413	12.44479	12.37010	13.69442	0.44818	9.35887	2.37784
6815739	98.17986	90.37043	113.21278	112.00856	113.04099	94.97400	155.14757
6766586	131.05765	100.06563	269.23820	76.17943	133.28348	31.78028	55.23872
7012346	22.10576	26.45361	32.22127	9.78814	20.73600	15.91648	29.07584
6766585	46.48216	44.57029	62.68996	47.05297	45.38785	33.26121	37.60963
6848505	105.48409	79.20388	52.09746	77.29485	73.70497	70.50298	73.46812
6766584	13.09780	21.36923	12.17135	22.76943	24.35917	10.55287	14.76560
6848504	506.49910	529.81613	474.45211	679.01912	587.84466	535.31743	384.87131
6979576	25.84576	32.33223	22.46999	17.03566	32.12498	20.21861	48.61934
6995960	128.24863	108.11617	154.60897	137.05253	122.59348	116.21797	141.09919
6766583	25.17000	32.51426	19.48453	16.79182	21.50015	24.64782	16.02527
6963191	84.38958	86.85857	72.67683	66.95960	82.50432	107.11566	30.62706
6979575	83.12398	123.66840	124.50986	97.89148	80.29723	88.88680	16.90827
6766581	3.73038	0.84249	1.53859	3.05099	3.95320	6.04588	0.46304
6815733	30.81045	28.42149	43.16439	29.25078	30.59318	30.09599	30.85611
6832117	340.67818	325.10007	222.25816	242.21600	267.68062	245.49950	274.58596
7012341	9.64702	4.94934	10.60875	14.67264	11.76859	6.82907	28.46894
6766580	53.46184	47.57199	41.25198	50.47275	44.61927	44.77396	36.37884
6963188	31.16251	32.58759	39.69421	37.22745	36.65404	31.77609	33.95056
6995956	213.12430	191.81566	141.08699	130.30039	231.96948	205.35215	198.68643
6766579	2756.19365	1908.32964	3526.81600	3462.82349	4530.97925	1231.54073	1925.95622
6832115	828.82950	708.72113	711.01914	515.38989	632.96335	585.46566	518.72739
6881267	175.53099	187.79074	146.94473	184.42519	182.45220	182.76791	111.59725
6946802	3877.81617	4040.91707	3827.94694	4036.58335	4135.22110	4164.17825	2829.38448
6979570	3.14424	21.09269	6.17099	18.74147	13.19276	19.22305	49.82156
6766577	17.21493	17.38966	22.36038	18.93287	19.75275	20.03726	14.46871
6782959	343.14591	306.99020	323.30309	245.12764	361.26718	397.11510	352.94944
6782958	129.86276	150.05979	211.88964	100.80911	229.56567	300.48623	138.29780
6815726	106.20684	87.91274	93.07983	71.11698	85.53427	79.06930	58.96883
6995950	116.01501	118.67349	107.83752	118.64142	120.72356	139.07626	131.41901
6914029	177.85306	173.64033	170.52141	136.12165	147.45188	167.07348	135.86081
6832107	146.88120	165.01241	142.27569	160.39077	104.42303	263.94936	74.53832
6881259	975.43287	1147.10468	798.41087	1030.73315	1036.49328	894.35129	846.65010
6946795	14.27223	16.23913	22.29321	27.79146	21.62330	24.98675	25.54812
6963178	109.80692	112.35120	80.16027	112.36850	97.99560	106.60504	56.35985
6832105	345.87178	344.05065	258.75002	249.84495	266.13146	291.18889	462.32964
6979559	248.88411	241.27936	232.78309	255.57329	555.35794	178.79866	156.22322
6963173	8.89948	12.93603	11.73772	22.75955	11.19166	18.58028	16.86782
6881252	1921.60837	1812.15289	1513.71815	1202.61977	1405.51980	1277.36092	1380.58242
6979556	3213.02070	4196.19592	4582.80096	3670.68801	3655.98225	3899.87915	1158.95081
6963171	9.37366	11.06737	25.85781	9.07658	2.72564	16.66317	21.95763
6995938	60.83442	78.09890	66.05523	70.60738	48.92879	64.95600	55.49239
6881249	30.58595	34.40204	43.48543	20.67405	32.00568	34.70138	9.85657
6946785	4529.13498	4224.41353	4066.66808	4063.24952	4641.85026	4166.03764	3739.10918
6963168	42.48074	56.11973	37.84664	70.61483	45.62445	64.05362	61.10544
6848479	251.49482	240.76125	263.32868	191.99268	208.64873	230.48679	147.04126
6832094	60.28304	51.06795	60.90949	97.82422	87.42344	58.29321	128.35525
6963165	7.48222	25.92187	13.91174	8.00684	2.54604	17.50971	49.97319
6815708	474.88633	476.85552	415.53722	453.60445	386.12421	411.09834	350.02236
6832092	92.60465	60.07574	26.50056	90.49822	58.40603	111.49483	50.31797
6897627	38.46214	37.01548	47.32939	47.57745	48.25837	48.72112	45.62426
6963163	6.77142	16.55397	36.99428	15.56504	11.22297	9.40286	21.56141
6914010	18.29235	35.51437	13.96666	26.42161	27.32021	30.92599	30.78608
6946778	354.27645	230.13327	96.14121	173.68338	181.61622	178.51325	54.48190
6914009	128.47008	129.00907	151.56018	152.49958	120.15128	117.38416	156.01024
6914007	42.37599	19.25133	59.01159	14.58798	22.55813	5.23660	94.64393
6979543	203.92473	209.14031	150.21552	159.31980	197.60992	158.41096	170.71859
6995927	389.68506	471.98605	436.16848	314.83688	366.28061	337.60892	384.71629
6815702	1075.71264	1102.54715	1182.67062	1119.57730	1158.09449	1305.39023	780.47382
6832086	239.97606	321.75305	312.95606	222.12452	259.30442	229.65024	171.51646
6914006	197.27624	166.95738	212.56911	199.04810	182.65274	155.79804	249.40585
6881237	112.58712	101.03423	123.65019	114.23710	110.62899	104.68656	139.65800
6963156	21.63922	32.36653	42.05391	15.63847	37.71017	13.27205	48.87962
6995924	14.85113	9.66644	17.27476	13.63669	19.12545	12.45662	12.01439
6815698	518.32461	500.42841	386.50701	536.84330	383.45161	494.13453	460.82339
6995922	546.22327	597.62787	517.61790	501.07813	526.07212	468.34947	348.36239
6963153	14.96373	10.74606	16.34583	16.35229	11.47369	6.02653	18.27570
7012305	75.05651	64.65531	57.89863	43.31172	56.59840	61.77375	47.04283
6832079	926.86999	891.54973	1012.04242	812.04663	856.57069	867.90944	642.07358
6881231	868.47257	793.64944	900.33305	626.87761	739.40540	792.60851	1061.26932
6930383	179.36239	707.07054	119.37095	131.09838	117.42830	152.33634	182.36818
6832078	646.34048	621.94903	607.72476	421.69163	515.83944	452.26442	480.87139
6963150	9.81665	16.67671	29.77700	17.05206	13.65757	20.78068	41.21402
6995918	66.92492	46.52902	43.65327	68.03461	68.79906	44.23501	57.59459
6963149	22.49489	14.22783	16.52564	28.37098	22.86629	8.45362	10.83657
6963148	13.49573	4.51756	12.90846	8.48610	10.59921	17.39043	8.97431
6782921	187.67373	195.96603	211.04811	223.83148	221.23715	224.04686	244.28955
6963145	32.68582	14.27692	24.01521	29.87724	28.92220	20.83022	31.01809
6946760	21.02774	33.90061	17.29177	27.98223	22.31751	28.89922	18.30340
6963144	129.24145	55.50942	124.91120	90.15248	140.21397	31.64963	146.60759
6995912	1711.14076	1863.95397	1911.36206	1499.35334	1577.52712	1506.26784	1494.03452
6782919	22.29181	15.17916	24.36542	14.26633	16.35503	14.72837	2.09395
6815687	2188.72006	2122.92211	2371.78057	1734.17029	1984.51600	2012.04083	1732.74289
6946759	293.08666	228.53485	250.57576	230.96555	148.76674	368.91995	123.01696
6963143	35.80334	29.21744	62.68920	27.42775	24.83205	38.54737	27.61475
6979527	264.60655	292.59482	124.38410	187.74584	237.19920	165.16941	269.56273
6782918	29.10545	61.74906	52.00811	17.35403	96.77139	103.20671	43.32553
6750149	776.94557	972.64234	758.03885	664.11549	841.42123	868.97693	421.11388
6782917	91.95556	108.85102	67.13230	85.76392	85.37326	94.11796	59.67919
6864837	1615.52830	2859.94435	1098.54040	2794.47202	1253.45033	2554.25814	1437.68007
6782916	30.38797	32.90814	37.85103	45.99592	52.76250	66.43954	32.60949
6782915	83.47655	87.94010	118.53531	112.74691	92.17196	83.51128	103.69142
6930371	376.23388	396.49192	206.42537	234.09574	360.47379	364.20690	251.37338
6815682	126.78935	161.36888	122.53572	117.90686	108.71106	120.82855	65.54056
6913985	139.83151	131.06499	108.90479	106.71581	100.09504	92.94102	124.44550
6963137	130.98920	162.17007	131.54761	111.51454	177.55353	133.68182	164.77217
6979520	284.07100	215.30052	255.28005	223.85008	214.97724	213.28190	202.42473
6750143	241.21594	256.36187	236.97033	354.77394	281.48011	297.48040	346.00328
6897599	85.12026	65.74294	81.95722	67.29103	72.03181	75.54856	47.76433
6979519	1079.44434	1004.02641	858.76502	885.67689	871.13634	1055.18690	563.81653
6897598	30.25299	35.12137	46.23139	46.79266	33.05657	35.73740	49.52070
6913982	40.20283	32.21283	42.59399	48.35491	33.92206	40.25631	36.91783
6946750	91.23468	62.23372	61.32636	71.07141	66.19698	75.76411	43.61131
6946749	73.92854	65.48939	83.04623	74.95269	91.39599	52.98658	94.47373
6963131	67.97687	79.36994	64.55168	45.23350	43.11592	69.45752	32.07838
6979515	230.57132	258.13895	236.82162	151.33852	187.22767	208.10105	184.60824
6995899	805.15092	502.46951	516.47663	461.46765	491.37710	442.48858	427.76357
6963130	2.43505	0.01146	10.00321	14.92302	26.62433	0.00486	1.31062
6995898	243.98369	445.32346	248.69192	186.63980	248.88928	341.47975	189.67250
6897593	16.07748	22.61489	39.26146	25.96434	15.45463	21.98681	26.66658
6930361	239.10891	161.99366	93.22341	142.79279	131.99324	162.24324	149.67762
6963129	12.48036	24.14429	62.35908	0.22198	13.35940	44.78096	17.78295
6897592	400.01763	414.75587	507.67099	292.42154	340.22208	344.78902	280.01396
6946744	31.46625	18.07874	34.82393	43.99837	28.77865	23.56585	24.74634
6963128	29.18302	29.55869	35.78244	44.69230	17.22173	47.03361	46.66398
6913975	480.58281	841.33091	856.43548	421.93108	821.49836	439.81844	719.78561
6963126	48.58344	33.50825	31.02354	90.64507	61.97211	124.56766	37.98106
6881205	127.75369	104.21193	117.34040	144.30172	103.37457	108.49426	99.69915
6963125	31.89106	28.05923	57.90297	45.08462	0.06489	35.90569	79.16966
6881204	1013.44091	1221.54916	1187.24339	1266.25217	998.77108	1245.40764	561.03914
6963124	7.12321	11.32906	19.64419	18.40287	15.46860	14.74882	20.69619
6979508	65.66578	107.61424	152.78482	92.44910	78.28638	81.09549	49.71774
6963123	8.47248	8.48239	12.17340	12.11472	8.97142	8.29024	7.30175
6963120	2.15173	2.41226	0.62144	2.25643	1.16361	14.81900	0.00082
6979504	79.61047	76.45966	87.12319	97.31274	84.84628	89.94468	119.87925
6864813	289.57641	329.20599	142.97828	221.18076	105.96250	185.59797	250.69118
6881197	649.53816	683.74758	727.03673	861.42130	663.93336	695.29950	361.35267
6897579	84.06624	86.13241	102.72159	63.43144	72.95974	70.68701	107.28725
6963115	16.89572	18.65770	28.60388	19.04165	18.28383	2.77581	25.87883
6930346	155.43173	128.18657	119.45968	131.84583	156.76693	130.67252	59.88283
6963114	5.12009	7.19397	2.74899	14.47311	12.27031	12.16807	0.00687
6897577	512.31500	546.56022	694.15816	500.08625	690.30848	774.26489	353.22032
6946729	369.43630	334.13621	317.65659	320.58315	289.98691	368.56440	200.64470
7012265	365.75217	304.12469	271.14083	235.07258	256.58893	265.50418	276.73576
6963112	18.98152	17.29841	62.23517	21.47109	63.35137	18.64839	26.71800
6881191	511.18221	536.70128	572.67501	515.96050	527.77946	489.40450	497.09012
6995879	403.46026	558.83558	429.56386	507.56932	464.11865	441.26823	188.21228
6963110	54.75543	50.53929	25.76757	73.62380	44.22602	75.42856	29.54592
6995878	109.50152	132.01663	74.78107	108.53599	165.26954	115.02806	72.30469
6897573	306.80907	353.11277	272.57968	273.07090	252.81548	257.46153	214.43079
6979493	3429.61924	4766.64637	3391.36808	4005.39420	3645.04888	4078.82685	2214.12349
6963108	35.19447	22.56183	39.18762	49.16202	24.83422	37.53348	23.24751
6881185	18.74613	27.95285	30.70427	30.33794	33.40196	35.83956	24.90362
6963105	51.55319	24.18333	33.94368	50.68840	35.67581	48.83178	36.69976
6963104	20.03862	11.79465	3.81481	15.00083	29.21762	14.91818	13.96399
6930335	856.54700	690.27159	880.79579	559.39885	744.65612	769.21948	600.71734
6881181	114.27733	113.40576	133.87810	141.38393	115.91512	98.35652	128.55493
6963101	43.55956	37.97291	21.20161	19.42713	7.43481	20.26595	21.60588
6766491	552.25793	570.62438	544.18241	428.77490	301.21753	353.48360	392.32582
6979483	125.54945	131.61781	91.67693	104.46498	113.88517	132.31540	144.18899
6750105	99.46402	96.56473	115.19502	39.35883	74.74585	93.88104	44.83780
6963094	34.66590	11.66157	20.82546	27.19502	40.69635	30.95348	36.64624
