#%guid=667484b5-4201-4e10-72c5-cefb61df7fca
#%affymetrix-algorithm-param-apt-engine=ProbesetSummarizeEngine
#%affymetrix-algorithm-param-apt-program-name=apt-probeset-summarize
#%affymetrix-algorithm-param-apt-command-line=../apt/bin/apt-probeset-summarize -a quant-norm.sketch=0.bioc=false,pm-gcbg,iter-plier -c /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.clf -p /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.pgf -b /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.antigenomic.bgp -m /storage/brno3-cerit/home/gumus/moex/moex2010/lists/mps/core/core00.mps -o /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/ITER_PLIER/M_SPN_ITER_PLIER/core00.mps --kill-list /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/probes.kill --qc-probesets /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.qcc --temp-dir /scratch/gumus/job_853226.wagap.cerit-sc.cz/data/core00.mps /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1006SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1024SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1026SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1040SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1042SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1132SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1175SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1244SPN.CEL
#%affymetrix-algorithm-param-apt-exec-guid=648bebe9-55f3-4b8d-ceae-9e9cc636f31f
#%affymetrix-algorithm-param-apt-analysis-guid=3da4c708-b0f5-46e2-dc6e-88a6d159c554
#%affymetrix-algorithm-param-apt-time-str=Tue Aug 11 13:09:54 2015
#%affymetrix-algorithm-param-apt-version=1.16.0 svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M na
#%affymetrix-algorithm-param-apt-cvs-id=svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M
#%affymetrix-algorithm-param-apt-free-mem=484875320115
#%affymetrix-algorithm-param-apt-opt-do-ps-names=false
#%affymetrix-algorithm-param-apt-opt-chip-type=MoEx-1_0-st-v1
#%affymetrix-algorithm-param-apt-opt-probe-count=6553600
#%affymetrix-algorithm-param-apt-opt-force=false
#%affymetrix-algorithm-param-apt-opt-precision=5
#%affymetrix-algorithm-param-apt-opt-out-dir=/storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/ITER_PLIER/M_SPN_ITER_PLIER/core00.mps
#%affymetrix-algorithm-param-apt-opt-cc-expr-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cc-md-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-xda-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cdf-file=
#%affymetrix-algorithm-param-apt-opt-spf-file=
#%affymetrix-algorithm-param-apt-opt-pgf-file=MoEx-1_0-st-v1.r2.pgf
#%affymetrix-algorithm-param-apt-opt-clf-file=MoEx-1_0-st-v1.r2.clf
#%affymetrix-algorithm-param-apt-opt-bgp-file=MoEx-1_0-st-v1.r2.antigenomic.bgp
#%affymetrix-algorithm-param-apt-opt-ps-list-file=
#%affymetrix-algorithm-param-apt-opt-meta-ps-file=core00.mps
#%affymetrix-algorithm-param-apt-opt-qc-groups-file=MoEx-1_0-st-v1.r2.qcc
#%affymetrix-algorithm-param-apt-opt-kill-list=probes.kill
#%affymetrix-algorithm-param-apt-opt-temp-dir=/scratch/gumus/job_853226.wagap.cerit-sc.cz/data/core00.mps
#%affymetrix-algorithm-param-apt-opt-use-disk=true
#%affymetrix-algorithm-param-apt-opt-diskCache=50
#%affymetrix-algorithm-param-apt-opt-cel-count=8
#%affymetrix-algorithm-param-apt-opt-cel-1=M1006SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-2=M1024SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-3=M1026SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-4=M1040SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-5=M1042SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-6=M1132SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-7=M1175SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-8=M1244SPN.CEL
#%affymetrix-algorithm-param-apt-opt-analysis-name=quant-norm.pm-gcbg.iter-plier
#%affymetrix-algorithm-param-apt-opt-set-analysis-name=
#%affymetrix-algorithm-param-apt-opt-analysis-spec=quant-norm.sketch=0.bioc=false.lowprecision=false.usepm=false.target=0.doavg=false.subsetmd5=d41d8cd98f00b204e9800998ecf8427e,pm-gcbg.subsetmd5=53769c813c2388062aa51d8b8452a850,iter-plier.optmethod=0.atten=0.005.InitAugmentation=0.1.InitDefaultFeatureResponse=1.0.InitDefaultTargetResponse=1.0.SeaOptConvergence=0.000001.SeaOptIteration=2000.PlierGmCutoff=0.15.PlierDifferentialFeaturePenalty=0.001.PlierDifferentialTargetPenalty=0.000001.PlierUseMMLikelihood=true.PlierUseInputModel=false.PlierFitFeatureResponse=true.PlierOptConvergence=0.000001.PlierOptIteration=3000.PlierOptDropMax=3.0.PlierOptLambdaLimit=0.01.PlierOptOptimizationMethod=0.PlierOptBalanceMethod=0.FixPrecomputed=true.NumericalTolerance=0.1.SafetyZero=0.000001.FixFeatureEffect=false,expr.genotype=false.strand=false.allele-a=false
#%affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%affymetrix-algorithm-param-apt-opt-do-residuals=false
#%affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%affymetrix-algorithm-param-apt-opt-write-sketch=false
#%affymetrix-algorithm-param-apt-opt-reference-profile-file=
#%affymetrix-algorithm-param-apt-opt-write-profile=false
#%affymetrix-algorithm-param-quantification-name=iter-plier
#%affymetrix-algorithm-param-quantification-version=2.0
#%affymetrix-algorithm-param-quantification-scale=linear
#%affymetrix-algorithm-param-quantification-type=signal
#%affymetrix-algorithm-param-apt-engine=ProbesetSummarizeEngine
#%affymetrix-algorithm-param-apt-program-name=apt-probeset-summarize
#%affymetrix-algorithm-param-apt-command-line=../apt/bin/apt-probeset-summarize -a quant-norm.sketch=0.bioc=false,pm-gcbg,iter-plier -c /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.clf -p /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.pgf -b /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.antigenomic.bgp -m /storage/brno3-cerit/home/gumus/moex/moex2010/lists/mps/core/core00.mps -o /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/ITER_PLIER/M_SPN_ITER_PLIER/core00.mps --kill-list /storage/brno3-cerit/home/gumus/moex/moex2010/release/out/probes.kill --qc-probesets /storage/brno3-cerit/home/gumus/moex/affy/annot/lib/MoEx-1_0-st-v1.r2.qcc --temp-dir /scratch/gumus/job_853226.wagap.cerit-sc.cz/data/core00.mps /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1006SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1024SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1026SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1040SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1042SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1132SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1175SPN.CEL /storage/brno3-cerit/home/gumus/moex/moex2010/cel_genotype/M1244SPN.CEL
#%affymetrix-algorithm-param-apt-exec-guid=648bebe9-55f3-4b8d-ceae-9e9cc636f31f
#%affymetrix-algorithm-param-apt-analysis-guid=3da4c708-b0f5-46e2-dc6e-88a6d159c554
#%affymetrix-algorithm-param-apt-time-str=Tue Aug 11 13:09:54 2015
#%affymetrix-algorithm-param-apt-version=1.16.0 svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M na
#%affymetrix-algorithm-param-apt-cvs-id=svn://svn.affymetrix.com/apt/projects/apt/branches/APT_1_16_0_BRANCH 57251M
#%affymetrix-algorithm-param-apt-free-mem=484875320115
#%affymetrix-algorithm-param-apt-opt-do-ps-names=false
#%affymetrix-algorithm-param-apt-opt-chip-type=MoEx-1_0-st-v1
#%affymetrix-algorithm-param-apt-opt-probe-count=6553600
#%affymetrix-algorithm-param-apt-opt-force=false
#%affymetrix-algorithm-param-apt-opt-precision=5
#%affymetrix-algorithm-param-apt-opt-out-dir=/storage/brno3-cerit/home/gumus/moex/moex2010/release/out/core_mps_nosnp/ITER_PLIER/M_SPN_ITER_PLIER/core00.mps
#%affymetrix-algorithm-param-apt-opt-cc-expr-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cc-md-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-xda-chp-out-dir=
#%affymetrix-algorithm-param-apt-opt-cdf-file=
#%affymetrix-algorithm-param-apt-opt-spf-file=
#%affymetrix-algorithm-param-apt-opt-pgf-file=MoEx-1_0-st-v1.r2.pgf
#%affymetrix-algorithm-param-apt-opt-clf-file=MoEx-1_0-st-v1.r2.clf
#%affymetrix-algorithm-param-apt-opt-bgp-file=MoEx-1_0-st-v1.r2.antigenomic.bgp
#%affymetrix-algorithm-param-apt-opt-ps-list-file=
#%affymetrix-algorithm-param-apt-opt-meta-ps-file=core00.mps
#%affymetrix-algorithm-param-apt-opt-qc-groups-file=MoEx-1_0-st-v1.r2.qcc
#%affymetrix-algorithm-param-apt-opt-kill-list=probes.kill
#%affymetrix-algorithm-param-apt-opt-temp-dir=/scratch/gumus/job_853226.wagap.cerit-sc.cz/data/core00.mps
#%affymetrix-algorithm-param-apt-opt-use-disk=true
#%affymetrix-algorithm-param-apt-opt-diskCache=50
#%affymetrix-algorithm-param-apt-opt-cel-count=8
#%affymetrix-algorithm-param-apt-opt-cel-1=M1006SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-2=M1024SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-3=M1026SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-4=M1040SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-5=M1042SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-6=M1132SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-7=M1175SPN.CEL
#%affymetrix-algorithm-param-apt-opt-cel-8=M1244SPN.CEL
#%affymetrix-algorithm-param-apt-opt-analysis-name=quant-norm.pm-gcbg.iter-plier
#%affymetrix-algorithm-param-apt-opt-set-analysis-name=
#%affymetrix-algorithm-param-apt-opt-analysis-spec=quant-norm.sketch=0.bioc=false.lowprecision=false.usepm=false.target=0.doavg=false.subsetmd5=d41d8cd98f00b204e9800998ecf8427e,pm-gcbg.subsetmd5=53769c813c2388062aa51d8b8452a850,iter-plier.optmethod=0.atten=0.005.InitAugmentation=0.1.InitDefaultFeatureResponse=1.0.InitDefaultTargetResponse=1.0.SeaOptConvergence=0.000001.SeaOptIteration=2000.PlierGmCutoff=0.15.PlierDifferentialFeaturePenalty=0.001.PlierDifferentialTargetPenalty=0.000001.PlierUseMMLikelihood=true.PlierUseInputModel=false.PlierFitFeatureResponse=true.PlierOptConvergence=0.000001.PlierOptIteration=3000.PlierOptDropMax=3.0.PlierOptLambdaLimit=0.01.PlierOptOptimizationMethod=0.PlierOptBalanceMethod=0.FixPrecomputed=true.NumericalTolerance=0.1.SafetyZero=0.000001.FixFeatureEffect=false,expr.genotype=false.strand=false.allele-a=false
#%affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%affymetrix-algorithm-param-apt-opt-do-residuals=false
#%affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%affymetrix-algorithm-param-apt-opt-write-sketch=false
#%affymetrix-algorithm-param-apt-opt-reference-profile-file=
#%affymetrix-algorithm-param-apt-opt-write-profile=false
#%affymetrix-algorithm-param-quantification-name=iter-plier
#%affymetrix-algorithm-param-quantification-version=2.0
#%affymetrix-algorithm-param-quantification-scale=linear
#%affymetrix-algorithm-param-quantification-type=signal
probeset_id	M1006SPN.CEL	M1024SPN.CEL	M1026SPN.CEL	M1040SPN.CEL	M1042SPN.CEL	M1132SPN.CEL	M1175SPN.CEL	M1244SPN.CEL
6848511	424.84562	401.37870	352.36523	258.41298	344.50750	355.72322	238.34756	208.08083
6864895	940.72479	1791.26806	1562.90511	1538.11938	1227.86399	2062.99445	1273.75715	1968.27209
6766590	0.01003	4.18447	0.92341	1.61731	3.54001	1.37136	2.91520	0.74893
6914045	44.74057	14.73844	9.41520	10.29515	23.41959	14.83866	26.07978	41.65439
6963197	54.48677	24.88767	61.74287	65.91376	45.28063	87.56540	46.52668	60.03796
6766588	6.74833	0.00183	5.00387	15.50478	5.89440	8.23867	6.20760	9.88532
6995964	1079.74800	1320.71817	1790.80121	984.72038	1438.81286	1375.06695	897.09789	1029.87687
6766587	18.50653	14.32822	8.51626	0.31936	9.27812	4.45462	4.69226	2.91121
6815739	47.92746	89.78733	60.17093	60.33672	64.78316	127.66608	64.97343	176.82832
6766586	135.04876	40.74906	101.91709	60.15251	86.58765	114.75061	41.49588	96.46816
7012346	12.52030	25.22270	16.88584	23.22579	10.88924	6.31311	14.07745	15.72780
6766585	59.95029	26.95097	42.74335	61.64303	54.98909	38.45259	43.73051	52.07365
6848505	85.47335	414.39936	265.91759	121.06782	207.05940	199.24827	137.67616	306.59331
6766584	24.86253	18.58253	24.57076	30.83077	11.97554	21.75949	17.20955	24.13945
6848504	146.93983	409.03155	248.48081	282.43774	279.18767	450.76719	133.06891	366.65733
6979576	21.43567	14.58479	12.40795	27.38039	2.01956	15.42260	12.21304	19.06196
6995960	267.26254	183.57545	159.92654	287.00379	193.16561	160.11991	298.88524	164.48916
6766583	18.59813	12.43557	16.86953	9.79603	14.57830	14.88117	8.82583	9.03240
6963191	50.21701	40.99450	29.77742	29.46157	36.67084	54.01277	33.70194	39.23291
6979575	0.00363	15.75695	19.86477	13.49570	17.77288	9.97430	25.68689	12.18736
6766581	14.26045	0.00423	3.96589	0.74258	0.18247	1.62926	10.37635	0.89043
6815733	23.98430	30.88577	7.01010	29.68797	24.42511	27.78468	28.87065	31.21007
6832117	454.19542	410.02491	396.64429	322.16249	398.01324	446.67980	234.14008	335.44394
7012341	33.29644	0.33780	10.16721	17.04738	5.86940	10.39036	14.90376	7.49153
6766580	92.38832	58.15686	66.61075	68.62753	52.21388	52.27752	59.64580	44.72499
6963188	52.43090	39.46942	35.43670	34.67679	41.59076	19.96065	17.36030	33.23782
6995956	132.26549	338.81613	245.31020	278.18689	227.19680	260.22730	220.43884	191.92313
6766579	23.32592	43.61628	12.64831	34.90172	31.49038	34.61163	86.68166	31.91791
6832115	967.60279	1580.01714	1330.69472	790.19315	1006.37173	1320.24360	1443.04907	1160.08238
6881267	3149.15905	2251.08491	2292.84671	581.67364	1924.30804	590.97777	4482.27969	274.69102
6946802	7130.89547	6189.29448	5742.44367	6410.21196	5508.57856	6115.12642	4834.71160	3578.13147
6979570	9.38392	21.51588	26.53824	44.91193	21.67770	59.54735	27.47798	25.23652
6766577	26.50615	81.56015	167.07440	76.93022	27.84840	79.52422	48.24383	77.70981
6782959	357.27465	565.80993	502.01619	612.63914	490.00975	632.60815	258.01291	574.57138
6782958	173.39255	208.43284	190.91215	187.21045	172.50781	207.01386	90.99584	183.16092
6815726	281.87303	373.55888	343.96579	202.14013	319.96946	455.63147	181.02742	389.01074
6995950	93.45039	44.67034	47.09233	94.84215	87.14080	60.70710	66.88823	84.58719
6914029	273.29540	438.17065	446.07695	722.15164	346.41425	447.46513	223.99313	382.83810
6832107	6.29043	83.50890	60.94106	32.28345	72.48847	89.40307	11.59089	46.58126
6881259	1536.94037	1342.96829	1502.59894	1259.27070	1120.60212	1249.44894	1593.14354	879.96789
6946795	68.17539	22.36952	20.74829	43.18173	24.56050	14.42542	32.52033	20.04822
6963178	131.78002	87.06468	63.23779	92.96475	91.24632	78.12224	82.15719	75.65543
6832105	83.97464	141.43590	156.27011	90.64506	102.36657	169.10711	82.98541	181.73035
6979559	920.20411	2663.41003	2010.98344	2589.79858	2040.94510	2891.81878	1414.26239	1999.05533
6963173	12.81011	10.74803	10.06779	43.54547	12.74408	6.94300	14.18280	3.71029
6881252	1039.48286	871.45458	1092.68887	922.15223	638.32351	1079.97771	1138.71880	710.99848
6979556	2220.67601	2039.26095	1900.37275	2316.90566	1902.37352	1774.77366	1435.11642	510.89771
6963171	18.00186	0.00187	2.28942	0.13105	0.00572	2.12887	11.93248	10.43142
6995938	105.67918	509.33264	286.81968	326.05840	257.21468	425.40825	194.71734	199.02207
6881249	543.76200	369.01599	354.44158	46.72577	202.70404	83.82904	760.25869	48.00395
6946785	362.58095	717.30914	728.07162	814.23107	696.00288	829.72338	489.41659	757.33151
6963168	19.59407	37.87422	29.99282	41.77947	38.98693	11.16963	36.63081	30.86935
6848479	1220.97315	600.27661	747.06373	678.98426	537.59378	638.96120	1050.29439	297.56654
6832094	166.70388	93.60167	85.54293	124.94612	151.48816	82.61074	172.98375	149.58788
6963165	15.39935	25.84624	9.62638	0.31114	8.20956	3.51212	8.29450	20.93896
6815708	1020.84784	715.97948	686.99858	594.76061	669.14646	570.15751	591.19083	410.73265
6832092	44.57743	43.62816	27.34804	63.52969	20.81050	45.73182	33.69670	41.88019
6897627	60.14976	32.80400	34.49607	60.26419	46.52859	41.84243	57.99211	45.04906
6963163	7.65927	6.78139	0.65655	12.15490	7.92672	6.64327	2.54546	9.55218
6914010	34.28054	19.58845	25.02768	21.64527	25.34220	23.86118	28.39665	40.83864
6946778	2622.44452	1368.38952	1762.53643	1038.20938	1596.85923	641.88744	1486.74645	319.49633
6914009	223.80980	160.62700	138.08954	266.61826	153.02436	149.66894	214.53663	158.96566
6914007	32.30984	31.28578	331.27636	43.97122	54.25787	27.47575	74.09124	40.37145
6979543	1245.80752	649.07167	717.97396	618.96014	442.57342	583.92762	1072.95921	370.86499
6995927	2750.44711	1822.34187	1833.45651	849.29943	1368.83032	893.80998	2940.89132	898.22334
6815702	216.94258	466.63764	526.60583	251.41283	451.00093	526.83896	212.46405	646.27984
6832086	246.84403	216.30081	188.96613	301.65549	191.25887	255.04652	146.90633	124.26276
6914006	953.48543	496.72682	526.03527	722.99612	767.55229	495.04661	1388.09496	1926.42743
6881237	219.30040	98.76072	69.04251	75.63885	80.82776	87.83777	69.79931	92.93402
6963156	22.69085	34.38316	27.53016	1.89877	3.01817	14.47055	6.71300	21.17487
6995924	15.06488	9.62979	9.41459	2.75310	22.64685	9.65522	28.24993	34.17081
6815698	326.54175	447.71142	357.66470	854.98643	430.02559	457.87264	357.63845	307.80874
6995922	2470.91567	4620.44580	3412.54115	4717.25748	3536.72329	4650.55578	3101.74602	2618.22677
6963153	12.72994	15.02765	11.12421	2.48735	12.53668	14.01470	13.72963	13.71619
7012305	41.19732	130.89076	108.15650	96.40292	66.14456	184.21768	80.69360	286.46955
6832079	1584.54469	1134.16303	1151.25195	1506.71516	1454.25933	1224.77995	616.40686	884.95128
6881231	315.19639	481.59632	448.66215	559.72875	341.75287	563.89453	382.34764	701.92459
6930383	868.03778	2272.69319	2599.26299	2931.47112	2047.49758	3240.68273	1472.58083	2980.24427
6832078	1949.58817	1669.56177	1590.42711	1051.57189	1023.46284	1309.87153	2193.67465	896.01973
6963150	13.39971	3.00711	14.51254	17.65414	6.95020	17.03177	6.29852	7.84693
6995918	48.94207	44.92283	27.17724	65.16416	33.47268	39.86692	40.74915	55.45660
6963149	15.53530	16.38556	13.30833	11.71972	20.04040	10.30395	8.52768	7.71855
6963148	12.98973	6.02639	0.84246	0.53989	7.54211	4.83907	4.85832	22.08440
6782921	944.82076	671.16340	744.09471	711.53527	1167.38104	709.63665	1058.53515	907.27797
6963145	26.15150	17.64099	13.21953	36.76422	26.31281	7.33035	20.24873	16.85020
6946760	18.79557	22.64937	52.63249	24.59516	25.58060	31.87465	30.49204	26.76971
6963144	103.00961	187.62719	58.62018	40.53826	92.94344	89.11640	122.39028	109.41686
6995912	424.75957	573.17722	574.03967	897.25584	586.47732	713.44132	480.01535	406.93091
6782919	74.03351	46.25825	117.25691	53.21637	92.93468	54.81732	10.92980	5.08765
6815687	674.55900	1637.41726	1776.01249	1292.04296	1305.63933	2130.60333	940.26997	2292.40911
6946759	25.77814	48.67106	52.51890	46.78403	65.61326	84.74978	36.15634	129.80501
6963143	38.26733	39.17483	36.65557	3.91634	35.88870	61.61988	60.05659	29.34212
6979527	214.05483	391.28446	596.51612	736.29730	319.39312	495.22422	542.56340	553.03330
6782918	33.49527	40.82760	35.19862	47.18344	39.38206	20.41515	25.26324	21.41214
6750149	388.91560	521.56578	563.42992	314.76403	496.70973	506.10698	282.81873	406.65765
6782917	30.16556	54.14974	26.36227	45.24071	59.27117	78.84728	22.04079	84.36428
6864837	129.38692	191.09134	149.58469	129.84177	185.13936	331.27128	82.63283	229.41413
6782916	54.09062	33.12393	69.29003	37.56827	14.62218	20.66469	25.13153	49.89178
6782915	160.70827	78.64174	110.38884	126.46474	88.26477	116.41982	121.78890	125.75223
6930371	184.82511	430.13403	1050.70387	871.06801	490.82615	1117.61078	318.35656	716.02590
6815682	154.58221	316.08013	231.56299	125.32722	140.99935	281.57268	110.05862	235.20429
6913985	173.58573	508.89429	332.10704	564.86552	293.91940	570.83455	329.99364	591.38467
6963137	114.42917	518.61726	727.89394	346.75406	535.24339	298.61381	361.65980	407.26556
6979520	73.24276	154.29790	242.98099	286.96666	208.96071	156.17532	224.78073	441.45454
6750143	828.74696	520.27838	612.13974	399.53358	768.98284	493.28940	754.60965	1201.49981
6897599	144.68169	409.40319	349.59065	173.64526	300.80211	483.20355	108.95091	500.23449
6979519	672.44954	424.22356	374.98771	350.22155	390.54696	343.45865	373.72573	256.09748
6897598	30.96794	38.82539	26.18529	67.24045	33.30420	49.15215	68.27597	44.63285
6913982	40.91074	94.08102	50.02833	151.32994	69.33062	98.20559	45.66547	97.52305
6946750	115.09143	120.01134	64.69885	90.38462	125.22339	95.60294	50.50482	200.13494
6946749	0.02108	31.11812	43.44379	23.32809	40.14762	32.14655	2.52390	59.59725
6963131	80.50013	129.81486	86.13858	37.33557	11.64201	50.96727	38.66014	108.07727
6979515	41.53869	201.55805	166.81375	195.81038	144.42716	234.30373	72.91987	150.62776
6995899	217.95597	364.69562	307.41532	648.32170	194.62742	535.33412	307.71922	365.11342
6963130	0.00831	11.88508	0.00448	0.00343	0.00260	3.54624	1.37821	0.00412
6995898	168.68818	467.79644	296.73073	276.19036	197.37502	480.97603	92.81425	304.23711
6897593	33.22414	28.51634	17.12193	19.87310	18.42582	22.51170	21.17564	35.24324
6930361	21.66554	120.70319	60.00137	44.67685	67.73512	149.93921	46.48612	124.48823
6963129	25.08657	0.01157	12.62445	7.54094	0.13179	13.71773	28.78115	11.52231
6897592	284.07789	464.95494	434.63874	812.44895	364.12566	651.31435	355.92923	386.06506
6946744	55.75140	10.84619	114.67219	12.42983	9.90404	24.12780	28.46760	39.10127
6963128	53.30355	54.67077	38.75415	16.86705	29.69859	35.47898	37.15818	56.66802
6913975	43.98228	71.43888	125.40707	80.98753	66.19713	129.53328	37.68250	74.84031
6963126	48.71793	14.58963	0.00600	29.30498	2.26577	22.29252	60.74388	22.47864
6881205	115.33460	113.73327	134.13461	115.74759	91.59416	92.55862	95.18330	88.12302
6963125	48.91365	59.60756	31.30397	47.79012	70.39483	34.90442	61.37426	24.04231
6881204	572.62809	692.32305	529.79045	678.75742	504.35149	579.88209	310.48542	249.34733
6963124	28.57499	15.85057	9.53157	15.73509	9.26582	12.09384	14.94398	7.81192
6979508	88.33528	110.52550	76.92757	93.41830	99.63661	194.33424	135.22355	98.14926
6963123	49.04290	23.78541	11.34850	26.87029	22.90298	22.87261	18.92311	19.48274
6963120	2.57303	1.02220	0.20450	0.10234	17.45113	1.41931	2.40940	3.44158
6979504	187.89903	97.66852	222.03191	95.08045	206.17318	122.05638	100.40708	121.88086
6864813	13.65846	55.02953	28.17953	73.87181	16.87222	83.74847	33.70059	112.94119
6881197	697.11381	861.01857	781.28552	659.37605	557.79729	877.13494	843.31168	574.35237
6897579	29.55153	47.70461	57.39798	80.47218	30.00264	50.23322	55.68181	47.73237
6963115	4.79497	49.86303	8.36929	31.60756	18.76773	10.08963	0.01487	26.94062
6930346	85.97839	148.76959	161.37711	93.59130	150.82233	233.66008	73.73512	172.21098
6963114	31.15230	5.08132	4.56479	13.63108	0.00315	4.39647	4.09988	6.09360
6897577	324.98255	429.74407	495.42262	627.41504	495.68888	390.43471	189.33145	276.64300
6946729	415.18858	444.87631	378.10860	238.54132	410.19879	443.41006	191.44692	391.78487
7012265	131.96223	381.27955	265.03360	330.30992	303.44610	523.18400	308.55248	838.89087
6963112	32.03127	26.87472	22.21067	77.29221	44.53485	38.61006	47.33545	19.67428
6881191	1255.08441	1483.09297	1374.84207	1312.65310	1142.86088	1499.18097	944.68765	836.92930
6995879	792.78353	961.18838	762.90310	869.11730	709.41377	945.19975	529.77436	411.86032
6963110	44.56722	37.00504	33.42427	48.95214	25.88804	20.37104	15.78484	56.82582
6995878	94.53409	492.92856	202.89655	367.38448	238.96016	190.07876	227.80570	190.50235
